"","lat","long","accuracy","formatted_address","address_type","status","index"
"1124",43.287046,2.888213,"campground","Camping Val de Cesse, Lieu-dit La Garenne, 11120 Mirepeisset, France","campground,establishment,lodging,park,point_of_interest","OK",1123
"1125",44.800008,0.326801,"locality","24240 Saussignac, France","locality,political","OK",1124
"1126",43.053289,2.218142,"locality","11300 Limoux, France","locality,political","OK",1125
"1127",38.5679312,-8.83604,"route","R. dos Trabalhadores da Terra, 2950-035 Palmela, Portugal","route","OK",1126
"1128",35.6322025,-120.7019661,"route","Highland Park Dr, Paso Robles, CA 93446, USA","route","OK",1127
"1129",40.421784,-3.676889,"establishment","Calle O'Donnell 27, 1º, 28009 Madrid, Spain","establishment,point_of_interest","OK",1128
"1130",44.883459,8.9742572,"establishment","Piazza Capsoni, 8, 15059 Monleale AL, Italy","establishment,food,point_of_interest","OK",1129
"1131",43.8239285,10.9953269,"bar","Via Capezzana, 100, 59015 Carmignano PO, Italy","bar,establishment,food,liquor_store,lodging,point_of_interest,restaurant,store","OK",1130
"1132",NA,NA,NA,NA,NA,"ZERO_RESULTS",1131
"1133",36.6061215,-121.8416035,"route","Sonoma Ave, Seaside, CA 93955, USA","route","OK",1132
"1134",46.2828245,4.7805414,"route","Rue Pouilly Loché, 71000 Mâcon, France","route","OK",1133
"1135",-34.563792,-71.401691,"establishment","Camino Isla de Yáquil s/N, Palmilla, VI Región, Chile","establishment,food,point_of_interest","OK",1134
"1136",36.8924433,15.0651945,"locality","96017 Noto SR, Italy","locality,political","OK",1135
"1137",40.827,14.139,"establishment","Phlegraean Fields, 80078 Pozzuoli, Metropolitan City of Naples, Italy","establishment,natural_feature","OK",1136
"1138",-36.7570157,144.2793906,"locality","Bendigo VIC 3550, Australia","locality,political","OK",1137
"1139",NA,NA,NA,NA,NA,"ZERO_RESULTS",1138
"1140",40.7601055,-73.9892498,"bar","330 W 46th St, New York, NY 10036, USA","bar,establishment,food,point_of_interest,restaurant","OK",1139
"1141",NA,NA,NA,NA,NA,"ZERO_RESULTS",1140
"1142",40.7252188,-73.9831311,"establishment","513 E 6th St, New York, NY 10009, USA","establishment,food,point_of_interest,restaurant","OK",1141
"1143",-33.6929187,19.3210622,"establishment","Rawsonville, South Africa","establishment,point_of_interest","OK",1142
"1144",NA,NA,NA,NA,NA,"ZERO_RESULTS",1143
"1145",NA,NA,NA,NA,NA,"ZERO_RESULTS",1144
"1146",NA,NA,NA,NA,NA,"ZERO_RESULTS",1145
"1147",NA,NA,NA,NA,NA,"ZERO_RESULTS",1146
"1148",43.817748,11.5481573,"locality","50068 Pomino, Metropolitan City of Florence, Italy","locality,political","OK",1147
"1149",45.4881539,4.8068486,"establishment","5 Route de la Taquière, 69420 Ampuis, France","establishment,food,point_of_interest","OK",1148
"1150",44.5588028,-72.5778415,"administrative_area_level_1","Vermont, USA","administrative_area_level_1,political","OK",1149
"1151",NA,NA,NA,NA,NA,"ZERO_RESULTS",1150
"1152",45.4681,10.1301,"establishment","Monte Netto, 25020 Capriano del Colle BS, Italy","establishment,natural_feature","OK",1151
"1153",45.4790671,9.8452433,"administrative_area_level_1","Lombardy, Italy","administrative_area_level_1,political","OK",1152
"1154",NA,NA,NA,NA,NA,"ZERO_RESULTS",1153
"1155",47.163708,4.517347,"locality","21230 Musigny, France","locality,political","OK",1154
"1156",47.225962,4.968739,"locality","21220 Gevrey-Chambertin, France","locality,political","OK",1155
"1157",46.7631315,4.7105267,"route","Le Clos Saint-Pierre, 71390 Saint-Désert, France","route","OK",1156
"1158",38.578391,14.837047,"establishment","Via Umberto I, 9, 98050 Malfa ME, Italy","establishment,food,point_of_interest","OK",1157
"1159",46.818188,8.227512,"country","Switzerland","country,political","OK",1158
"1160",NA,NA,NA,NA,NA,"ZERO_RESULTS",1159
"1161",-44.9873854,170.6015009,"administrative_area_level_2","Waitaki District, Otago, New Zealand","administrative_area_level_2,political","OK",1160
"1162",47.9025348,20.3772284,"locality","Eger, Hungary","locality,political","OK",1161
"1163",47.0525047,4.3837215,"colloquial_area","Burgundy, France","colloquial_area,political","OK",1162
"1164",33.0155854,35.784354,"administrative_area_level_2","Golan","administrative_area_level_2,political","OK",1163
"1165",NA,NA,NA,NA,NA,"ZERO_RESULTS",1164
"1166",34.3704884,-119.1390642,"administrative_area_level_2","Ventura County, CA, USA","administrative_area_level_2,political","OK",1165
"1167",45.1570803,19.7093272,"establishment","Fruška Gora","establishment,natural_feature","OK",1166
"1168",-33.6666209,18.5811957,"locality","Philadelphia, South Africa","locality,political","OK",1167
"1169",47.7922734,18.5974801,"locality","943 52 Mužla, Slovakia","locality,political","OK",1168
"1170",45.807568,12.497794,"establishment","Via Baite, 14, 31046 Oderzo TV, Italy","establishment,food,point_of_interest","OK",1169
"1171",45.8866683,12.2890294,"route","Via dei Colli, 31015 Conegliano TV, Italy","route","OK",1170
"1172",43.4941415,11.578123,"establishment","Via Rossinello e Campolucci, 79, 52025 Montevarchi (Arezzo) Italia, Italy","establishment,food,point_of_interest","OK",1171
"1173",41.9470179,-7.4492396,"locality","32619 Monterrei, Ourense, Spain","locality,political","OK",1172
"1174",39.2173837,-123.171699,"establishment","Lake Mendocino, California 95482, USA","establishment,natural_feature","OK",1173
"1175",47.8833333,19.95,"establishment","Gyöngyössolymos, Mátra, 3231 Hungary","establishment,natural_feature","OK",1174
"1176",45.575006,8.2046146,"establishment","Via IV Novembre, 128/130, 13853 Lessona BI, Italy","establishment,food,point_of_interest","OK",1175
"1177",36.9578731,-122.0301661,"route","Monterey St, Santa Cruz, CA 95060, USA","route","OK",1176
"1178",-33.6793441,-70.5831069,"locality","Pirque, Santiago Metropolitan Region, Chile","locality,political","OK",1177
"1179",NA,NA,NA,NA,NA,"ZERO_RESULTS",1178
"1180",35.7595731,-79.0192997,"administrative_area_level_1","North Carolina, USA","administrative_area_level_1,political","OK",1179
"1181",NA,NA,NA,NA,NA,"ZERO_RESULTS",1180
"1182",35.5417715,-120.8156905,"route","York Mountain Rd, Templeton, CA 93465, USA","route","OK",1181
"1183",47.413326,0.984407,"locality","37400 Amboise, France","locality,political","OK",1182
"1184",30.7140861,34.8757476,"establishment","Negev","establishment,natural_feature","OK",1183
"1185",NA,NA,NA,NA,NA,"ZERO_RESULTS",1184
"1186",NA,NA,NA,NA,NA,"ZERO_RESULTS",1185
"1187",44.504311,11.3411862,"establishment","Via Giovanni Amendola, 11, 40121 Bologna BO, Italy","establishment,lodging,point_of_interest","OK",1186
"1188",NA,NA,NA,NA,NA,"ZERO_RESULTS",1187
"1189",NA,NA,NA,NA,NA,"ZERO_RESULTS",1188
"1190",47.713982,3.665355,"locality","89290 Irancy, France","locality,political","OK",1189
"1191",34.9219817,32.879425,"establishment","Troodos Mountains, Troodos, Cyprus","establishment,natural_feature","OK",1190
"1192",NA,NA,NA,NA,NA,"ZERO_RESULTS",1191
"1193",-36.6972268,174.7144728,"route","E Coast Rd, Auckland, New Zealand","route","OK",1192
"1194",41.8035292,12.5991077,"establishment","Via S. Francesco D'Assisi, 11, 00043 Ciampino RM, Italy","establishment,lodging,point_of_interest","OK",1193
"1195",NA,NA,NA,NA,NA,"ZERO_RESULTS",1194
"1196",38.0457568,23.8584737,"administrative_area_level_2","Attica, Greece","administrative_area_level_2,political","OK",1195
"1197",47.3909714,-0.6438942,"route","Chemin de la Roche aux Moines, 49170 Savennières, France","route","OK",1196
"1198",NA,NA,NA,NA,NA,"ZERO_RESULTS",1197
"1199",43.326165,10.6265654,"locality","56040 Montescudaio PI, Italy","locality,political","OK",1198
"1200",40.1758228,18.1724756,"locality","73013 Galatina LE, Italy","locality,political","OK",1199
"1201",39.3811686,17.0673088,"locality","88813 Ciro' KR, Italy","locality,political","OK",1200
"1202",NA,NA,NA,NA,NA,"ZERO_RESULTS",1201
"1203",37.9783947,12.9686255,"locality","91011 Alcamo, Province of Trapani, Italy","locality,political","OK",1202
"1204",NA,NA,NA,NA,NA,"ZERO_RESULTS",1203
"1205",-34.6636109,-56.2230875,"locality","Progreso, Canelones Department, Uruguay","locality,political","OK",1204
"1206",37.947427,40.1968218,"route","Elazığ Cd., Yenişehir/Diyarbakır, Turkey","route","OK",1205
"1207",44.177717,0.515621,"locality","47310 Sainte-Colombe-en-Bruilhois, France","locality,political","OK",1206
"1208",-33.9686662,18.9346166,"establishment","Jonkershoek Nature Reserve, Jonkershoek Road, Stellenbosch, 7600, South Africa","establishment,park,point_of_interest","OK",1207
"1209",41.4351304,22.0028083,"establishment","29-ти Ноември, бр. 5, Kavadartsi 1430, Macedonia (FYROM)","establishment,food,point_of_interest","OK",1208
"1210",-23.1635277,-47.3206587,"route","R. Trentino - Condomínio Fechado Piccolo Paese, Salto - SP, Brazil","route","OK",1209
"1211",46.2787679,4.7703525,"political","Loché, 71000 Mâcon, France","political,sublocality,sublocality_level_1","OK",1210
"1212",46.2739409,4.7777653,"establishment","2367 Route des Allemands, 71680 Vinzelles, France","establishment,point_of_interest","OK",1211
"1213",43.4841431,11.2212111,"establishment","Riserva Naturale Bosco di S.Agnese, Località Granaio, 30, 53011 Castellina in Chianti SI, Italy","establishment,park,point_of_interest","OK",1212
"1214",NA,NA,NA,NA,NA,"ZERO_RESULTS",1213
"1215",45.5014397,9.1838224,"route","Via Orvieto, 20159 Milano MI, Italy","route","OK",1214
"1216",NA,NA,NA,NA,NA,"ZERO_RESULTS",1215
"1217",46.605172,-120.496273,"establishment","10 N 8th St, Yakima, WA 98901, USA","establishment,food,point_of_interest,travel_agency","OK",1216
"1218",38.963745,35.243322,"country","Turkey","country,political","OK",1217
"1219",NA,NA,NA,NA,NA,"ZERO_RESULTS",1218
"1220",-36.8019237,175.1080146,"establishment","Waiheke Island, Auckland, New Zealand","establishment,natural_feature","OK",1219
"1221",45.5095129,10.3811192,"locality","25080 Valtenesi BS, Italy","locality,political","OK",1220
"1222",36.9613356,-120.0607176,"locality","Madera, CA, USA","locality,political","OK",1221
"1223",44.4835493,4.3420229,"establishment","Ardèche, France","establishment,natural_feature","OK",1222
"1224",-35.1164987,-71.2829759,"locality","Molina, Maule Region, Chile","locality,political","OK",1223
"1225",-20.1215224,-40.3077898,"locality","Serra, State of Espírito Santo, Brazil","locality,political","OK",1224
"1226",NA,NA,NA,NA,NA,"ZERO_RESULTS",1225
"1227",46.309859,4.800459,"locality","Charnay-lès-Mâcon, France","locality,political","OK",1226
"1228",38.291859,-122.4580356,"locality","Sonoma, CA 95476, USA","locality,political","OK",1227
"1229",NA,NA,NA,NA,NA,"ZERO_RESULTS",1228
"1230",-33.7725,19.67317,"establishment","South Africa","establishment,point_of_interest,school","OK",1229
"1231",-34.63,117.666944,"locality","Mount Barker WA 6324, Australia","locality,political","OK",1230
"1232",47.3034682,5.0213052,"route","Rue du Clos Vougeot, 21000 Dijon, France","route","OK",1231
"1233",45.1096972,25.107144,"locality","Dealu, Romania","locality,political","OK",1232
"1234",44.8204875,-0.5705455,"route","Rue de Cérons, 33800 Bordeaux, France","route","OK",1233
"1235",47.213041,-0.5296783,"establishment","Le Layon, France","establishment,natural_feature","OK",1234
"1236",40.851454,25.812034,"establishment","4th Km National Road Alexandroupolis - Thessaloniki, Alexandroupoli 681 00","establishment,lodging,point_of_interest,spa","OK",1235
"1237",-34.9773498,-71.2153065,"route","Río Maipo, Curicó, VII Región, Chile","route","OK",1236
"1238",46.0921099,14.5348417,"route","Štajerska cesta, Ljubljana, Slovenia","route","OK",1237
"1239",NA,NA,NA,NA,NA,"ZERO_RESULTS",1238
"1240",40.7990706,16.9221587,"locality","70023 Gioia del Colle, Metropolitan City of Bari, Italy","locality,political","OK",1239
"1241",37.8393332,-84.2700179,"administrative_area_level_1","Kentucky, USA","administrative_area_level_1,political","OK",1240
"1242",44.0003383,-77.2504937,"administrative_area_level_2","Prince Edward County, Prince Edward, ON, Canada","administrative_area_level_2,political","OK",1241
"1243",37.6704091,-121.6978901,"establishment","3585 Greenville Rd #4, Livermore, CA 94550, USA","establishment,food,point_of_interest","OK",1242
"1244",38.9249535,-6.3464125,"route","Calle Central, 06800 Mérida, Badajoz, Spain","route","OK",1243
"1245",42.9712396,20.3606701,"locality","Župa, Serbia","locality,political","OK",1244
"1246",NA,NA,NA,NA,NA,"ZERO_RESULTS",1245
"1247",-35.5,138.5,"establishment","Fleurieu Peninsula, Inman Valley SA 5211, Australia","establishment,natural_feature","OK",1246
"1248",34.0700545,-118.3835842,"doctor","200 N Robertson Blvd #303, Beverly Hills, CA 90211, USA","doctor,establishment,health,point_of_interest","OK",1247
"1249",40.4162902,-3.7080922,"bar","Calle San Felipe Neri, 2, 28013 Madrid, Spain","bar,establishment,food,liquor_store,point_of_interest,store","OK",1248
"1250",47.2840932,2.9514556,"establishment","Natural Reserve of the Loire Valley, 11 Rue Ferdinand Gambon, 58150 Pouilly-sur-Loire, France","establishment,park,point_of_interest","OK",1249
"1251",45.3729347,10.7962865,"locality","37066 Custoza VR, Italy","locality,political","OK",1250
"1252",NA,NA,NA,NA,NA,"ZERO_RESULTS",1251
"1253",NA,NA,NA,NA,NA,"ZERO_RESULTS",1252
"1254",NA,NA,NA,NA,NA,"ZERO_RESULTS",1253
"1255",NA,NA,NA,NA,NA,"ZERO_RESULTS",1254
"1256",39.7420182,9.1097161,"route","Via Sicilia, 08033 Isili CA, Italy","route","OK",1255
"1257",43.045432,2.170958,"establishment","Graimenous, 11300 La Digne-d'Aval, France","establishment,food,point_of_interest","OK",1256
"1258",34.7720133,32.4297369,"locality","Paphos, Cyprus","locality,political","OK",1257
"1259",45.759439,11.984109,"establishment","Via Moresca, 136, 31031 Caerano di San Marco TV, Italy","establishment,food,point_of_interest","OK",1258
"1260",45.4408474,12.3155151,"locality","Venice, Metropolitan City of Venice, Italy","locality,political","OK",1259
"1261",36.6876016,23.056032,"locality","Monemvasia, Greece","locality,political","OK",1260
"1262",46.3474326,18.7062293,"locality","Szekszárd, 7100 Hungary","locality,political","OK",1261
"1263",37.9800433,-121.2963178,"route","E Sonoma Ave, Stockton, CA 95204, USA","route","OK",1262
"1264",38.674816,39.222515,"locality","Elâzığ, Elâzığ Merkez/Elazığ, Turkey","locality,political","OK",1263
"1265",38.720489,35.482597,"locality","Kayseri, Kayseri Province, Turkey","locality,political","OK",1264
"1266",NA,NA,NA,NA,NA,"ZERO_RESULTS",1265
"1267",45.3218166,8.8466236,"administrative_area_level_2","Province of Pavia, Italy","administrative_area_level_2,political","OK",1266
"1268",45.7623333,11.690976,"administrative_area_level_1","Veneto, Italy","administrative_area_level_1,political","OK",1267
"1269",NA,NA,NA,NA,NA,"ZERO_RESULTS",1268
"1270",43.4775298,11.1483528,"route","Via della Collina, 53036 Poggibonsi SI, Italy","route","OK",1269
"1271",NA,NA,NA,NA,NA,"ZERO_RESULTS",1270
"1272",45.4258814,17.88337,"locality","Kutjevo, Croatia","locality,political","OK",1271
"1273",45.553646,8.4604788,"locality","28073 Fara Novarese NO, Italy","locality,political","OK",1272
"1274",NA,NA,NA,NA,NA,"ZERO_RESULTS",1273
"1275",45.776854,12.708123,"establishment","Via Carline, 24, 30020 Pramaggiore VE, Italy","establishment,food,point_of_interest","OK",1274
"1276",43.3877919,5.0217465,"route","Avenue de l'Île de France, 13117 Martigues, France","route","OK",1275
"1277",NA,NA,NA,NA,NA,"ZERO_RESULTS",1276
"1278",45.5272368,10.9403779,"route","Str. del Recioto, 37024 Negrar VR, Italy","route","OK",1277
"1279",44.9252406,-0.3016586,"establishment","Château Vray Canon Boyer, D670, 33126 Saint-Michel-de-Fronsac, France","establishment,food,point_of_interest","OK",1278
"1280",41.2531719,-72.966085,"route","Highland Ave, West Haven, CT 06516, USA","route","OK",1279
"1281",40.042709,23.9060624,"administrative_area_level_4","Sithonia, Greece","administrative_area_level_4,political","OK",1280
"1282",42.907149,-76.815443,"intersection","California Ave & River Rd, Seneca Falls, NY 13148, USA","intersection","OK",1281
"1283",NA,NA,NA,NA,NA,"ZERO_RESULTS",1282
"1284",NA,NA,NA,NA,NA,"ZERO_RESULTS",1283
"1285",43.7577242,4.8512089,"establishment","Alpilles, 13210 Saint-Rémy-de-Provence, France","establishment,natural_feature","OK",1284
"1286",44.0144936,6.2116438,"colloquial_area","Provence, France","colloquial_area,political","OK",1285
"1287",-37.2108819,142.3979571,"establishment","Grampians National Park, Victoria, Australia","establishment,park,point_of_interest","OK",1286
"1288",-35.4373405,138.7586849,"locality","Currency Creek SA 5214, Australia","locality,political","OK",1287
"1289",NA,NA,NA,NA,NA,"ZERO_RESULTS",1288
"1290",-35.1050727,-71.3032307,"route","Curicó, Molina, VII Región, Chile","route","OK",1289
"1291",47.508733,1.457552,"locality","41700 Cour-Cheverny, France","locality,political","OK",1290
"1292",47.105781,-1.413418,"establishment","36 La Pepière, 44690 Maisdon-sur-Sèvre, France","establishment,food,point_of_interest","OK",1291
"1293",45.5333333,11,"establishment","Valpantena, 37023 Grezzana, Veronan maakunta, Italy","establishment,natural_feature","OK",1292
"1294",43.1606595,2.8287912,"route","Hauterives le Haut, 11200 Ornaisons, France","route","OK",1293
"1295",NA,NA,NA,NA,NA,"ZERO_RESULTS",1294
"1296",39.9342662,-4.8958317,"route","Calle Central, 45694 Talavera la Nueva, Toledo, Spain","route","OK",1295
"1297",-32.6189447,18.9587118,"establishment","N7 Piekenierskloof Pass, Citrusdal, 7340, South Africa","establishment,lodging,point_of_interest","OK",1296
"1298",-34.583333,19.75,"locality","Elim, South Africa","locality,political","OK",1297
"1299",-34.3204182,20.5811363,"locality","Malagas, Malgas, 7441, South Africa","locality,political","OK",1298
"1300",38.3663664,23.0965064,"administrative_area_level_3","Boeotia, Greece","administrative_area_level_3,political","OK",1299
"1301",37.0179538,-7.930834,"administrative_area_level_1","Faro District, Portugal","administrative_area_level_1,political","OK",1300
"1302",NA,NA,NA,NA,NA,"ZERO_RESULTS",1301
"1303",46.1633869,9.8447202,"establishment","Valtellina, 23100 Sondrio, Province of Sondrio, Italy","establishment,natural_feature","OK",1302
"1304",37.9514823,23.6471889,"route","Retsina, Pireas, Greece","route","OK",1303
"1305",39.6952629,3.0175712,"establishment","Majorca, Balearic Islands, Spain","establishment,natural_feature","OK",1304
"1306",45.4794908,9.2169338,"route","Viale Abruzzi, Milano MI, Italy","route","OK",1305
"1307",44.7069899,-67.77368,"route","Valley Rd, Columbia, ME 04623, USA","route","OK",1306
"1308",40.6905178,21.6797432,"locality","Aminteo 532 00, Greece","locality,political","OK",1307
"1309",-34.9749399,138.72829,"establishment","Piccadilly Valley, Piccadilly SA 5151, Australia","establishment,natural_feature","OK",1308
"1310",-36.4983941,-72.7570024,"administrative_area_level_3","Coelemu, Región del Bío Bío, Chile","administrative_area_level_3,political","OK",1309
"1311",39.1953619,-123.0400166,"route","Old Lake County Rd, Ukiah, CA 95482, USA","route","OK",1310
"1312",47.00877,4.797562,"establishment","3 Route de Beaune, 21630 Pommard, France","establishment,food,liquor_store,point_of_interest,store","OK",1311
"1313",45.3853823,-122.2326891,"car_dealer","41777 US-26, Sandy, OR 97055, USA","car_dealer,car_repair,establishment,point_of_interest,store","OK",1312
"1314",46.9547994,4.7271266,"route","Route de Blagny, 21190 Saint-Aubin, France","route","OK",1313
"1315",-29.9433616,30.9577655,"establishment","1474 S Coast Rd, Mobeni, Durban, 4060, South Africa","establishment,health,point_of_interest","OK",1314
"1316",NA,NA,NA,NA,NA,"ZERO_RESULTS",1315
"1317",45.1771983,-123.2395303,"administrative_area_level_2","Yamhill County, OR, USA","administrative_area_level_2,political","OK",1316
"1318",NA,NA,NA,NA,NA,"ZERO_RESULTS",1317
"1319",47.6816619,16.5844795,"locality","Sopron, Hungary","locality,political","OK",1318
"1320",-36.3533015,146.6877247,"locality","Beechworth VIC 3747, Australia","locality,political","OK",1319
"1321",NA,NA,NA,NA,NA,"ZERO_RESULTS",1320
"1322",43.8534454,10.6657906,"administrative_area_level_3","55015 Montecarlo, Province of Lucca, Italy","administrative_area_level_3,political","OK",1321
"1323",35.2779158,-120.6608726,"establishment","1334 Chorro St, San Luis Obispo, CA 93401, USA","establishment,lawyer,point_of_interest","OK",1322
"1324",42.733883,25.48583,"country","Bulgaria","country,political","OK",1323
"1325",37.7295385,13.1833552,"locality","90030 Contessa Entellina PA, Italy","locality,political","OK",1324
"1326",NA,NA,NA,NA,NA,"ZERO_RESULTS",1325
"1327",43.948571,15.5673225,"locality","Lake Vrana (Dalmatia), Croatia","locality,political","OK",1326
"1328",44.6499881,8.0271337,"locality","12055 Diano d'Alba CN, Italy","locality,political","OK",1327
"1329",40.89925,-0.364891,"establishment","44550 Alcorisa, Teruel, Spain","establishment,food,point_of_interest","OK",1328
"1330",NA,NA,NA,NA,NA,"ZERO_RESULTS",1329
"1331",NA,NA,NA,NA,NA,"ZERO_RESULTS",1330
"1332",-29.0466808,21.8568586,"administrative_area_level_1","Northern Cape, South Africa","administrative_area_level_1,political","OK",1331
"1333",-33.7721259,-69.0404345,"locality","San Carlos, Mendoza Province, Argentina","locality,political","OK",1332
"1334",31.9685988,-99.9018131,"administrative_area_level_1","Texas, USA","administrative_area_level_1,political","OK",1333
"1335",36.7754065,-6.3428582,"route","Calle Manzanilla, 11540 Sanlúcar de Barrameda, Cádiz, Spain","route","OK",1334
"1336",NA,NA,NA,NA,NA,"ZERO_RESULTS",1335
"1337",NA,NA,NA,NA,NA,"ZERO_RESULTS",1336
"1338",43.1541875,16.6527099,"establishment","Hvar, Croatia","establishment,natural_feature","OK",1337
"1339",38.1753675,20.5692179,"administrative_area_level_4","Cephalonia, Greece","administrative_area_level_4,political","OK",1338
"1340",NA,NA,NA,NA,NA,"ZERO_RESULTS",1339
"1341",-35.3396318,143.5524803,"locality","Swan Hill VIC 3585, Australia","locality,political","OK",1340
"1342",NA,NA,NA,NA,NA,"ZERO_RESULTS",1341
"1343",45.3360429,7.816159,"establishment","Cascina Castagnola, 2, 10090 San Giorgio Canavese TO, Italy","establishment,food,point_of_interest","OK",1342
"1344",38.0325358,14.7726781,"locality","98070 Galati Mamertino ME, Italy","locality,political","OK",1343
"1345",46.297042,4.7250059,"route","Solutré, 71960 Solutré-Pouilly, France","route","OK",1344
"1346",NA,NA,NA,NA,NA,"ZERO_RESULTS",1345
"1347",34.7071301,33.0226174,"locality","Limassol, Cyprus","locality,political","OK",1346
"1348",43.9412045,-0.7532809,"administrative_area_level_2","Landes, France","administrative_area_level_2,political","OK",1347
"1349",46.307452,4.738835,"establishment","Domaine des Poncetys, 71960 Davayé, France","establishment,point_of_interest,school","OK",1348
"1350",NA,NA,NA,NA,NA,"ZERO_RESULTS",1349
"1351",45.708245,11.5574545,"locality","36042 Breganze, Province of Vicenza, Italy","locality,political","OK",1350
"1352",40.0982197,-122.174605,"administrative_area_level_2","Tehama County, CA, USA","administrative_area_level_2,political","OK",1351
"1353",37.0754739,15.2865861,"locality","96100 Syracuse, Province of Syracuse, Italy","locality,political","OK",1352
"1354",NA,NA,NA,NA,NA,"ZERO_RESULTS",1353
"1355",40.7270164,13.9028656,"establishment","Ischia, Metropolitan City of Naples, Italy","establishment,natural_feature","OK",1354
"1356",-35.4092603,143.762027,"establishment","Murray River, Australia","establishment,natural_feature","OK",1355
"1357",44.9290335,4.8273718,"establishment","Chemin des Putiers, 07130 Saint-Péray, France","establishment,point_of_interest,store","OK",1356
"1358",39.2656116,-4.1261705,"route","Calle Central, 13129 Piedralá, Cdad. Real, Spain","route","OK",1357
"1359",NA,NA,NA,NA,NA,"ZERO_RESULTS",1358
"1360",47.5532402,1.0105289,"colloquial_area","Loire Valley, France","colloquial_area,political","OK",1359
"1361",45.5826302,7.8080102,"locality","10010 Carema TO, Italy","locality,political","OK",1360
"1362",45.8939404,28.1890275,"locality","Cahul, Moldova","locality,political","OK",1361
"1363",45.5172317,11.0229028,"establishment","Via Asiago, 1, 37023 Grezzana VR, Italy","establishment,food,point_of_interest","OK",1362
"1364",37.1548247,25.0687356,"archipelago","Cyclades, Greece","archipelago,establishment,natural_feature","OK",1363
"1365",33.0466939,-116.8591631,"establishment","416 Main St, Ramona, CA 92065, USA","establishment,lodging,point_of_interest","OK",1364
"1366",38.596794,-122.582734,"route","Lake County Hwy, Calistoga, CA 94515, USA","route","OK",1365
"1367",45.8998453,12.0401104,"establishment","Via Follo, 33, 31049 Santo Stefano, Valdobbiadene TV, Italy","establishment,food,point_of_interest","OK",1366
"1368",NA,NA,NA,NA,NA,"ZERO_RESULTS",1367
"1369",44.8500585,-0.5712937,"establishment","6 Parvis des Chartrons, 33000 Bordeaux, France","establishment,point_of_interest","OK",1368
"1370",NA,NA,NA,NA,NA,"ZERO_RESULTS",1369
"1371",46.992488,4.76562,"locality","21190 Monthelie, France","locality,political","OK",1370
"1372",47.1980384,4.963521,"establishment","31 Rue Basse, 21220 Morey-Saint-Denis, France","establishment,food,point_of_interest","OK",1371
"1373",47.1957705,4.9617952,"establishment","7 Route des Grands Crus, 21220 Morey-Saint-Denis, France","establishment,food,point_of_interest","OK",1372
"1374",47.1586629,4.954222,"establishment","20 Rue de la Goillotte, 21700 Vosne-Romanée, France","establishment,food,point_of_interest","OK",1373
"1375",-34.396587,20.826741,"establishment","Joseph Barry Drive, Witsand, 6666, South Africa","establishment,lodging,point_of_interest","OK",1374
"1376",34.0489281,-111.0937311,"administrative_area_level_1","Arizona, USA","administrative_area_level_1,political","OK",1375
"1377",43.1076511,-79.2871392,"establishment","Short Hills Provincial Park, Pelham Rd, Thorold, ON, Canada","establishment,park,point_of_interest","OK",1376
"1378",NA,NA,NA,NA,NA,"ZERO_RESULTS",1377
"1379",NA,NA,NA,NA,NA,"ZERO_RESULTS",1378
"1380",43.661962,3.590696,"establishment","Haute vallée du Gassac, 34150 Aniane, France","establishment,food,point_of_interest","OK",1379
"1381",46.331734,8.8004529,"administrative_area_level_1","Ticino, Switzerland","administrative_area_level_1,political","OK",1380
"1382",NA,NA,NA,NA,NA,"ZERO_RESULTS",1381
"1383",-33.9586148,18.7979659,"neighborhood","Digteby Estate, South Africa","neighborhood,political","OK",1382
"1384",45.4857731,8.1648994,"locality","13873 Barbera BI, Italy","locality,political","OK",1383
"1385",45.1854543,0.7250863,"colloquial_area","Périgord, France","colloquial_area,political","OK",1384
"1386",36.778261,-119.4179324,"administrative_area_level_1","California, USA","administrative_area_level_1,political","OK",1385
"1387",45.9975652,13.5270474,"administrative_area_level_2","Municipality of Brda, Slovenia","administrative_area_level_2,political","OK",1386
"1388",42.9241904,17.3445579,"establishment","20245, Potomje, Croatia","establishment,lodging,point_of_interest","OK",1387
"1389",29.0468535,-13.5899733,"establishment","Lanzarote, Las Palmas, Spain","establishment,natural_feature","OK",1388
"1390",NA,NA,NA,NA,NA,"ZERO_RESULTS",1389
"1391",31.791702,-7.09262,"country","Morocco","country,political","OK",1390
"1392",38.2975381,-122.286865,"locality","Napa, CA, USA","locality,political","OK",1391
"1393",38.1158729,21.9522491,"administrative_area_level_3","Achaea, Greece","administrative_area_level_3,political","OK",1392
"1394",-33.9616762,18.7983485,"establishment","c/o R310 & Vlottenburg Road, Vlottenburg, Stellenbosch, 7604, South Africa","establishment,food,point_of_interest","OK",1393
"1395",38.0380892,12.5873511,"locality","91016 Erice TP, Italy","locality,political","OK",1394
"1396",43.7710513,11.2486208,"administrative_area_level_1","Tuscany, Italy","administrative_area_level_1,political","OK",1395
"1397",49.1922372,-120.1272108,"establishment","Similkameen River","establishment,natural_feature","OK",1396
"1398",47.882958,4.4428089,"church","Rue du Faubourg Saint-Germain, 21330 Poinçon-lès-Larrey, France","church,establishment,place_of_worship,point_of_interest","OK",1397
"1399",40.1798489,18.0331588,"locality","Nardò, Province of Lecce, Italy","locality,political","OK",1398
"1400",39.2574868,16.2853141,"locality","87100 Donnici Inferiore CS, Italy","locality,political","OK",1399
